age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,capital_total,hours_age_ratio
33,2,6,2,2,0,4,1,0,0,40,38,0,0,1.2121212121212122
26,1,10,2,7,2,4,1,0,0,40,38,0,0,1.5384615384615385
29,2,9,4,7,4,2,0,0,0,25,38,0,0,0.8620689655172413
20,2,9,4,11,3,4,0,0,0,23,38,0,0,1.15
58,2,10,0,9,4,4,0,0,0,40,38,0,0,0.6896551724137931
32,2,9,0,6,1,4,1,0,0,40,38,0,0,1.25
23,2,12,4,7,1,4,0,0,0,25,38,0,0,1.0869565217391304
30,2,5,2,7,0,4,1,0,0,40,25,0,0,1.3333333333333333
67,5,10,2,4,0,4,1,0,0,8,38,0,0,0.11940298507462686
26,2,12,4,0,4,4,0,0,0,32,38,0,0,1.2307692307692308
53,4,9,2,3,0,4,1,0,0,35,38,0,0,0.660377358490566
27,1,9,2,13,0,4,1,0,0,60,38,0,0,2.2222222222222223
29,6,10,2,4,3,4,1,0,0,65,38,0,0,2.2413793103448274
38,5,16,2,9,0,4,1,0,0,40,38,1,0,1.0526315789473684
17,2,5,4,7,3,2,0,0,0,40,38,0,0,2.3529411764705883
48,2,14,2,12,0,4,1,0,0,40,38,1,0,0.8333333333333334
28,2,12,2,3,5,4,0,0,0,40,38,0,0,1.4285714285714286
18,2,10,4,11,3,4,1,0,0,15,38,0,0,0.8333333333333334
28,2,10,0,11,1,4,1,0,0,30,38,0,0,1.0714285714285714
34,2,10,2,2,0,4,1,0,0,40,38,0,0,1.1764705882352942
62,2,9,2,9,0,4,1,0,0,40,38,1,0,0.6451612903225806
46,2,3,2,6,0,4,1,0,0,40,25,0,0,0.8695652173913043
30,2,10,0,0,4,4,0,0,0,40,38,0,0,1.3333333333333333
20,2,10,4,13,3,4,1,0,0,40,38,0,0,2.0
55,2,10,2,0,0,2,1,0,0,25,38,0,0,0.45454545454545453
20,2,10,4,9,3,4,1,0,0,24,38,0,0,1.2
54,2,6,2,13,0,2,1,0,0,40,38,0,0,0.7407407407407407
27,2,6,4,2,1,4,1,0,0,30,38,0,0,1.1111111111111112
43,2,10,4,0,1,4,1,0,0,55,38,0,0,1.2790697674418605
48,5,14,0,10,1,4,1,0,0,72,38,0,0,1.5
34,2,13,4,3,3,4,1,0,0,40,38,0,0,1.1764705882352942
29,2,13,4,9,1,4,0,0,0,40,38,0,0,1.3793103448275863
37,2,11,0,11,4,4,0,0,0,40,38,0,0,1.0810810810810811
56,2,10,2,9,0,4,1,0,0,40,38,1,0,0.7142857142857143
58,2,6,2,2,0,4,1,0,0,40,38,1,0,0.6896551724137931
54,3,13,2,11,0,2,1,0,0,40,22,0,0,0.7407407407407407
45,2,10,5,2,1,4,1,0,0,41,38,0,0,0.9111111111111111
29,3,9,2,7,0,4,1,0,0,40,38,0,0,1.3793103448275863
26,2,12,2,0,5,4,0,0,0,40,38,0,0,1.5384615384615385
43,2,9,2,0,0,2,1,0,0,40,38,1,0,0.9302325581395349
33,1,9,2,7,0,4,1,0,0,40,38,0,0,1.2121212121212122
25,2,10,4,11,1,4,1,0,0,30,38,0,0,1.2
25,2,9,2,2,0,4,1,0,0,40,38,0,0,1.6
37,2,12,2,0,0,4,1,0,0,40,38,0,0,1.0810810810810811
20,2,9,4,3,1,4,1,0,0,25,38,0,0,1.25
17,2,6,4,11,3,4,0,0,0,20,38,0,0,1.1764705882352942
27,1,9,4,4,3,4,1,0,0,40,38,0,0,1.4814814814814814
26,2,9,4,7,2,2,0,0,0,40,38,0,0,1.5384615384615385
55,2,3,2,6,0,4,1,0,0,40,25,0,0,0.7272727272727273
39,2,7,2,9,0,4,1,0,0,60,38,0,0,1.5384615384615385
41,2,9,5,7,1,4,0,0,0,40,38,0,0,0.975609756097561
34,2,2,2,2,0,4,1,0,0,40,25,0,0,1.1764705882352942
51,2,11,2,3,0,4,1,0,0,50,38,1,0,0.9803921568627451
40,2,10,0,6,3,4,1,0,0,40,38,0,0,1.0
23,2,9,4,11,1,4,0,0,0,40,38,0,0,1.7391304347826086
45,1,14,2,9,0,4,1,0,0,50,38,1,0,1.1111111111111112
43,5,10,0,3,4,4,1,0,0,40,38,0,0,0.9302325581395349
58,2,9,2,2,0,4,1,0,0,50,38,0,0,0.8620689655172413
33,2,9,0,6,1,4,1,0,0,40,38,0,0,1.2121212121212122
60,1,11,2,7,0,4,1,0,0,40,38,0,0,0.6666666666666666
24,2,9,4,11,3,1,1,0,0,40,34,0,0,1.6666666666666667
45,2,9,0,3,1,4,0,0,0,46,38,0,0,1.0222222222222221
49,2,9,0,0,1,4,0,0,0,40,38,0,0,0.8163265306122449
19,2,8,4,0,1,4,0,0,0,40,38,0,0,2.1052631578947367
34,5,10,3,0,4,1,0,0,0,38,29,0,0,1.1176470588235294
42,5,13,0,0,1,4,1,0,0,40,38,0,0,0.9523809523809523
25,2,9,4,8,1,4,0,0,0,50,38,0,0,2.0
19,2,7,4,7,2,4,1,0,0,30,38,0,0,1.5789473684210527
31,5,13,4,9,1,4,0,0,0,40,38,0,0,1.2903225806451613
58,0,13,4,9,1,4,1,0,0,48,38,0,0,0.8275862068965517
47,4,9,2,3,0,4,1,0,0,50,38,1,0,1.0638297872340425
30,2,13,4,11,1,4,1,0,0,40,38,1,0,1.3333333333333333
41,2,4,2,2,0,1,1,0,0,40,2,0,0,0.975609756097561
44,2,13,2,11,0,4,1,0,0,50,38,1,0,1.1363636363636365
44,2,10,4,0,1,2,0,0,0,40,38,0,0,0.9090909090909091
24,2,13,4,3,3,2,0,0,0,40,38,0,0,1.6666666666666667
28,2,9,2,2,0,4,1,0,0,43,38,0,0,1.5357142857142858
50,2,9,3,3,4,4,0,0,0,10,38,0,0,0.2
33,2,10,2,2,0,4,1,0,0,40,38,1,0,1.2121212121212122
23,1,13,4,9,2,4,0,0,0,50,38,0,0,2.1739130434782608
46,2,6,2,5,0,4,1,0,0,40,38,0,0,0.8695652173913043
21,5,10,4,12,3,4,1,0,0,10,38,0,0,0.47619047619047616
52,2,5,5,7,1,2,0,0,0,30,38,0,0,0.5769230769230769
26,2,13,4,9,1,4,1,0,0,50,38,0,0,1.9230769230769231
27,5,13,4,12,1,4,1,0,0,12,38,0,0,0.4444444444444444
28,2,7,4,6,4,4,0,0,0,40,26,0,0,1.4285714285714286
50,3,13,2,11,0,4,1,0,0,60,38,1,0,1.2
28,2,9,2,2,0,4,1,0,0,35,38,0,0,1.25
61,4,7,2,3,0,4,1,0,0,20,38,0,0,0.32786885245901637
32,2,4,5,11,4,4,0,0,0,35,38,0,0,1.09375
30,0,10,4,2,1,4,1,0,0,40,38,0,0,1.3333333333333333
51,1,13,0,0,1,4,0,0,0,40,38,0,0,0.7843137254901961
28,2,10,0,7,2,2,1,0,0,24,38,0,0,0.8571428571428571
49,2,12,2,9,0,4,1,0,0,45,38,1,0,0.9183673469387755
61,4,4,2,13,0,4,1,0,0,30,38,0,0,0.4918032786885246
41,4,13,2,3,0,4,1,0,0,60,38,1,0,1.4634146341463414
55,2,9,6,7,4,4,0,0,0,30,38,0,0,0.5454545454545454
36,2,13,2,9,5,4,0,0,0,40,38,0,0,1.1111111111111112
21,2,10,4,0,3,4,0,0,0,40,38,0,0,1.9047619047619047
57,4,10,2,13,0,4,1,0,0,45,38,1,0,0.7894736842105263
59,2,7,2,0,0,4,1,0,0,40,38,0,0,0.6779661016949152
41,2,10,5,11,1,4,1,0,0,80,38,1,0,1.951219512195122
59,2,10,2,2,0,4,1,0,0,40,38,0,0,0.6779661016949152
20,2,9,4,7,3,4,1,0,0,25,38,0,0,1.25
42,2,10,0,0,1,2,0,0,0,40,38,0,0,0.9523809523809523
41,1,14,0,9,4,4,0,0,0,60,38,0,0,1.4634146341463414
45,0,13,2,3,0,4,1,0,0,50,38,1,0,1.1111111111111112
42,1,12,2,3,5,4,0,0,0,45,38,1,0,1.0714285714285714
25,2,13,2,9,0,4,1,0,0,40,38,0,0,1.6
39,2,9,2,2,0,4,1,0,0,40,38,0,0,1.0256410256410255
34,2,9,2,2,0,4,1,0,0,40,38,1,0,1.1764705882352942
22,4,10,4,2,1,4,1,0,0,40,38,0,0,1.8181818181818181
44,2,9,0,12,1,4,1,0,0,50,38,1,0,1.1363636363636365
53,3,10,6,11,4,4,0,0,0,40,38,0,0,0.7547169811320755
27,2,5,2,10,0,4,1,0,0,40,12,0,0,1.4814814814814814
60,2,9,5,7,1,4,0,0,0,25,38,0,0,0.4166666666666667
56,2,9,0,0,4,4,0,0,0,32,38,0,0,0.5714285714285714
19,2,6,4,5,3,4,1,0,0,39,38,0,0,2.0526315789473686
38,2,9,2,7,0,4,1,0,0,40,38,0,0,1.0526315789473684
40,0,10,2,12,0,4,1,0,0,40,38,1,0,1.0
52,2,12,2,3,0,4,1,0,0,55,38,1,0,1.0576923076923077
22,2,10,2,3,5,4,0,0,0,40,38,0,0,1.8181818181818181
32,5,9,0,7,1,4,0,0,0,25,38,0,0,0.78125
27,2,13,4,3,3,4,0,0,0,40,38,0,0,1.4814814814814814
25,2,13,4,9,3,4,0,0,0,40,12,0,0,1.6
36,2,14,2,9,0,3,1,0,0,40,19,1,0,1.1111111111111112
22,2,8,4,5,3,0,1,0,0,40,38,0,0,1.8181818181818181
32,4,9,2,2,0,4,1,0,0,45,38,0,0,1.40625
37,2,13,5,3,4,2,0,0,0,40,38,0,0,1.0810810810810811
22,2,9,4,9,3,4,1,0,0,54,38,0,0,2.4545454545454546
29,2,9,2,0,5,4,0,0,0,40,38,1,0,1.3793103448275863
42,2,1,4,5,1,4,1,0,0,25,38,0,0,0.5952380952380952
45,2,11,4,11,1,4,0,0,0,38,38,0,0,0.8444444444444444
33,2,13,0,0,1,4,0,0,0,45,38,0,0,1.3636363636363635
39,2,10,5,9,4,4,0,0,0,40,38,0,0,1.0256410256410255
27,2,8,4,6,1,4,1,0,0,45,38,0,0,1.6666666666666667
53,1,13,2,9,5,4,0,0,0,50,38,1,0,0.9433962264150944
30,2,13,4,7,1,4,0,0,0,40,38,0,0,1.3333333333333333
52,4,10,6,2,1,2,1,0,0,35,38,0,0,0.6730769230769231
47,1,14,4,9,1,4,1,0,0,35,38,1,0,0.7446808510638298
61,2,9,2,10,0,2,1,0,0,40,18,0,0,0.6557377049180327
39,1,14,0,9,1,2,1,0,0,40,5,0,0,1.0256410256410255
47,2,10,0,11,4,4,1,0,0,50,38,0,0,1.0638297872340425
19,2,9,2,2,0,4,1,0,0,25,38,0,0,1.3157894736842106
31,2,9,2,2,0,4,1,0,0,51,38,0,0,1.6451612903225807
69,4,11,2,11,0,4,1,0,0,8,38,0,0,0.11594202898550725
29,2,9,2,6,0,4,1,0,0,40,38,0,0,1.3793103448275863
24,2,10,4,6,3,3,1,0,0,14,38,0,0,0.5833333333333334
42,2,9,5,5,4,4,1,0,0,40,30,0,0,0.9523809523809523
30,1,13,2,10,0,4,1,0,0,72,38,1,0,2.4
28,2,14,3,11,1,4,0,0,0,80,38,1,0,2.857142857142857
27,2,11,4,5,1,4,1,0,0,40,38,0,0,1.4814814814814814
53,2,9,0,3,1,2,0,0,0,40,38,0,0,0.7547169811320755
22,2,8,2,13,0,4,1,0,0,40,38,0,0,1.8181818181818181
25,2,9,5,10,3,2,1,0,0,40,38,0,0,1.6
27,2,13,4,0,4,4,0,0,0,35,38,0,0,1.2962962962962963
30,2,5,2,7,0,4,1,0,0,37,38,0,0,1.2333333333333334
27,2,13,0,9,3,4,0,0,0,50,38,0,0,1.8518518518518519
25,2,13,4,9,1,4,1,0,0,40,38,0,0,1.6
32,2,9,4,6,1,4,0,0,0,40,38,0,0,1.25
70,2,6,6,2,4,4,1,0,0,45,38,0,0,0.6428571428571429
50,2,9,2,3,0,4,1,0,0,40,38,0,0,0.8
40,2,10,2,7,5,4,0,0,0,35,38,0,0,0.875
34,2,7,3,2,1,2,1,0,0,55,38,0,0,1.6176470588235294
57,4,9,2,2,0,4,1,0,0,50,38,0,0,0.8771929824561403
39,2,14,4,7,1,4,0,0,0,32,38,0,0,0.8205128205128205
49,2,10,0,7,4,4,0,0,0,40,38,0,0,0.8163265306122449
26,2,9,4,0,1,4,0,0,0,45,38,0,0,1.7307692307692308
31,2,10,0,0,4,2,0,0,0,40,23,0,0,1.2903225806451613
60,4,10,2,11,0,4,1,0,0,50,38,0,0,0.8333333333333334
27,2,15,4,9,3,4,0,0,0,40,38,0,0,1.4814814814814814
31,2,10,2,0,5,2,0,0,0,40,38,0,0,1.2903225806451613
59,2,9,6,3,4,4,0,0,0,50,38,0,0,0.847457627118644
18,2,10,4,7,3,4,0,0,0,24,38,0,0,1.3333333333333333
22,2,10,2,3,0,4,1,0,0,45,38,0,0,2.0454545454545454
24,2,12,2,11,3,4,0,0,0,20,38,0,0,0.8333333333333334
53,5,6,2,13,0,4,1,0,0,40,38,1,0,0.7547169811320755
43,2,9,2,5,0,4,1,0,0,42,38,1,0,0.9767441860465116
24,2,10,2,12,0,4,1,0,0,50,38,1,0,2.0833333333333335
60,2,6,6,12,4,4,0,0,0,40,38,0,0,0.6666666666666666
24,2,9,2,2,0,4,1,0,0,40,38,0,0,1.6666666666666667
52,0,9,4,0,1,2,1,0,0,40,38,0,0,0.7692307692307693
32,2,11,2,13,0,4,1,0,0,99,38,1,0,3.09375
34,2,6,5,7,1,4,0,0,0,35,38,0,0,1.0294117647058822
35,1,12,2,10,0,4,1,0,0,40,38,1,0,1.1428571428571428
38,2,5,3,5,1,4,1,0,0,40,25,0,0,1.0526315789473684
53,1,15,4,9,1,4,0,0,0,50,38,1,0,0.9433962264150944
23,2,9,4,0,1,4,0,0,0,40,38,0,0,1.7391304347826086
40,2,10,2,0,0,4,1,0,0,40,38,0,0,1.0
40,2,9,2,2,0,4,1,0,0,40,38,0,0,1.0
50,2,9,2,4,0,4,1,0,0,60,38,1,0,1.2
17,2,6,4,11,3,4,0,0,0,20,38,0,0,1.1764705882352942
32,2,13,0,2,1,4,1,0,0,50,38,1,0,1.5625
18,2,7,4,11,3,4,1,0,0,16,38,0,0,0.8888888888888888
62,2,6,0,7,3,4,0,0,0,40,38,0,0,0.6451612903225806
45,2,14,2,7,0,4,1,0,0,40,38,0,0,0.8888888888888888
46,2,16,2,9,0,4,1,0,0,70,38,0,0,1.5217391304347827
73,4,4,2,4,0,4,1,0,0,40,38,0,0,0.547945205479452
64,2,16,2,9,0,4,1,0,0,60,38,1,0,0.9375
26,2,13,2,9,5,4,0,0,0,45,38,1,0,1.7307692307692308
23,2,9,4,11,1,4,1,0,0,48,38,0,0,2.0869565217391304
30,2,9,4,6,2,4,1,0,0,40,39,0,0,1.3333333333333333
51,2,10,0,0,4,4,0,0,0,40,38,0,0,0.7843137254901961
35,4,13,0,3,4,4,0,0,0,55,38,0,0,1.5714285714285714
35,3,14,2,9,0,1,1,0,0,40,18,1,0,1.1428571428571428
41,2,9,6,6,1,4,0,0,0,40,38,0,0,0.975609756097561
40,2,13,2,11,0,4,1,0,0,50,38,1,0,1.25
46,1,15,2,9,0,1,1,0,0,40,29,1,0,0.8695652173913043
31,2,9,4,7,1,4,0,0,0,30,38,0,0,0.967741935483871
41,3,10,0,6,1,4,0,0,0,40,15,0,0,0.975609756097561
23,2,9,4,11,3,4,1,0,0,40,38,0,0,1.7391304347826086
49,2,10,2,0,0,4,1,0,0,45,38,1,0,0.9183673469387755
53,2,11,0,12,1,2,1,0,0,40,38,0,0,0.7547169811320755
36,2,12,0,3,4,1,0,0,0,40,35,0,0,1.1111111111111112
32,2,10,4,2,4,4,1,0,0,72,25,0,0,2.25
20,2,7,4,13,2,4,1,0,0,40,12,0,0,2.0
22,2,10,4,12,2,1,0,0,0,32,38,0,0,1.4545454545454546
25,2,11,4,2,4,0,1,0,0,40,38,0,0,1.6
24,2,10,4,4,1,4,1,0,0,20,38,0,0,0.8333333333333334
20,2,2,4,4,1,4,1,0,0,30,7,0,0,1.5
60,4,10,2,3,0,4,1,0,0,40,38,1,0,0.6666666666666666
20,2,9,4,7,2,4,1,0,0,30,38,0,0,1.5
52,2,10,2,3,0,4,1,0,0,45,38,1,0,0.8653846153846154
36,2,9,2,13,5,4,0,0,0,40,38,1,0,1.1111111111111112
46,1,13,2,9,0,1,1,0,0,40,29,1,0,0.8695652173913043
22,2,7,4,11,4,4,0,0,0,25,38,0,0,1.1363636363636365
19,2,10,4,3,3,4,0,0,0,35,38,0,0,1.8421052631578947
37,2,9,4,11,4,4,1,0,0,40,38,0,0,1.0810810810810811
30,2,11,0,11,1,4,0,0,0,40,38,1,0,1.3333333333333333
44,2,12,4,2,1,4,1,0,0,25,38,0,0,0.5681818181818182
22,2,9,4,11,1,4,1,0,0,45,1,0,0,2.0454545454545454
17,2,7,4,0,3,4,1,0,0,40,38,0,0,2.3529411764705883
21,2,9,4,5,1,4,1,0,0,40,38,0,0,1.9047619047619047
67,2,14,2,3,0,4,1,0,0,40,38,1,0,0.5970149253731343
46,2,4,0,3,1,4,1,0,0,40,38,0,0,0.8695652173913043
29,2,9,0,5,3,4,1,0,0,50,38,0,0,1.7241379310344827
20,2,10,4,5,3,4,0,0,0,6,38,0,0,0.3
27,2,10,4,7,3,4,1,0,0,24,38,0,0,0.8888888888888888
35,2,10,2,2,0,4,1,0,0,40,38,1,0,1.1428571428571428
19,2,10,4,0,3,4,0,0,0,30,38,0,0,1.5789473684210527
36,2,8,5,7,4,4,0,0,0,40,25,0,0,1.1111111111111112
62,5,13,0,9,1,4,1,0,0,40,38,0,0,0.6451612903225806
18,2,7,4,7,3,4,0,0,0,15,38,0,0,0.8333333333333334
37,2,13,0,3,1,4,1,0,0,40,38,0,0,1.0810810810810811
27,2,10,4,2,1,2,1,0,0,40,38,0,0,1.4814814814814814
46,1,14,0,9,4,4,0,0,0,43,38,0,0,0.9347826086956522
33,2,13,2,3,5,4,0,0,0,40,38,1,0,1.2121212121212122
62,2,9,2,2,0,4,1,0,0,40,38,0,0,0.6451612903225806
28,2,6,2,6,0,4,1,0,0,40,38,0,0,1.4285714285714286
22,2,10,4,11,3,4,0,0,0,35,38,0,0,1.5909090909090908
34,2,9,2,2,0,4,1,0,0,72,38,0,0,2.1176470588235294
62,2,13,2,11,0,4,1,0,0,20,38,1,0,0.3225806451612903
30,2,10,2,5,0,4,1,0,0,40,30,0,0,1.3333333333333333
19,2,9,4,7,3,4,1,0,0,20,38,0,0,1.0526315789473684
27,2,11,4,6,4,4,1,0,0,45,38,0,0,1.6666666666666667
36,2,10,2,2,0,4,1,0,0,50,38,1,0,1.3888888888888888
52,2,13,2,6,0,4,1,0,0,40,38,1,0,0.7692307692307693
47,2,8,3,3,1,4,0,0,0,55,38,0,0,1.1702127659574468
57,1,9,0,10,1,4,0,0,0,40,38,0,0,0.7017543859649122
64,2,10,3,3,4,4,0,0,0,40,38,0,0,0.625
53,2,7,6,7,3,4,0,0,0,47,38,0,0,0.8867924528301887
53,2,13,2,2,0,4,1,0,0,44,38,1,0,0.8301886792452831
31,2,10,5,11,4,1,1,0,0,40,34,0,0,1.2903225806451613
45,1,9,5,7,4,2,0,0,0,40,38,0,0,0.8888888888888888
45,5,9,0,0,2,4,0,0,0,40,38,0,0,0.8888888888888888
23,2,10,4,7,1,4,0,0,0,28,38,0,0,1.2173913043478262
39,1,14,2,9,0,4,1,0,0,72,38,0,0,1.8461538461538463
31,2,11,2,3,0,4,1,0,0,40,38,0,0,1.2903225806451613
35,4,13,2,4,0,4,1,0,0,45,38,0,0,1.2857142857142858
55,4,13,2,3,0,4,1,0,0,40,38,1,0,0.7272727272727273
31,2,9,2,2,0,4,1,0,0,40,38,0,0,1.2903225806451613
58,3,7,2,13,0,4,1,0,0,60,38,0,0,1.0344827586206897
46,4,9,6,7,2,4,0,0,0,40,38,0,0,0.8695652173913043
38,2,11,2,2,0,4,1,0,0,40,38,0,0,1.0526315789473684
48,4,9,2,2,0,4,1,0,0,60,8,0,0,1.25
73,2,13,2,9,0,4,1,0,0,15,38,0,0,0.2054794520547945
25,2,13,2,0,0,4,1,0,0,45,38,1,0,1.8
53,0,10,0,4,1,4,1,0,0,40,38,0,0,0.7547169811320755
37,2,13,4,9,1,2,0,0,0,40,38,0,0,1.0810810810810811
30,2,9,2,5,0,4,1,0,0,50,38,0,0,1.6666666666666667
29,2,9,2,6,0,4,1,0,0,40,38,0,0,1.3793103448275863
29,5,10,2,10,0,4,1,0,0,40,38,0,0,1.3793103448275863
58,2,14,2,3,0,4,1,0,0,40,38,1,0,0.6896551724137931
42,4,4,2,7,5,2,0,0,0,50,38,0,0,1.1904761904761905
62,1,5,0,10,1,2,1,0,0,24,38,0,0,0.3870967741935484
38,2,13,2,11,0,4,1,0,0,40,38,1,0,1.0526315789473684
36,4,13,2,11,0,4,1,0,0,50,38,1,0,1.3888888888888888
42,4,4,2,11,0,4,1,0,0,30,38,0,0,0.7142857142857143
42,4,10,4,2,4,4,1,0,0,40,38,0,0,0.9523809523809523
43,2,10,2,0,5,2,0,0,0,38,38,1,0,0.8837209302325582
37,2,11,2,2,0,4,1,0,0,40,38,1,0,1.0810810810810811
27,2,13,4,12,1,2,0,0,0,40,9,0,0,1.4814814814814814
54,2,3,3,6,4,4,1,0,0,40,25,0,0,0.7407407407407407
29,2,9,4,7,4,4,0,0,0,30,38,0,0,1.0344827586206897
29,2,9,2,6,0,4,1,0,0,38,38,0,0,1.3103448275862069
37,2,10,0,7,1,4,1,0,0,47,38,0,0,1.2702702702702702
55,3,10,2,11,0,4,1,0,0,40,38,0,0,0.7272727272727273
67,2,9,2,8,5,2,0,0,0,20,38,0,0,0.29850746268656714
51,2,9,6,5,1,4,1,0,0,30,38,0,0,0.5882352941176471
35,2,14,4,9,4,4,0,0,0,32,38,0,0,0.9142857142857143
64,4,9,6,7,2,4,0,0,0,40,38,0,0,0.625
23,2,3,4,5,1,4,1,0,0,55,25,0,0,2.391304347826087
49,2,13,4,7,1,1,0,0,0,35,29,0,0,0.7142857142857143
38,4,13,2,9,0,4,1,0,0,70,38,0,0,1.8421052631578947
62,2,9,4,5,2,2,0,0,0,40,38,0,0,0.6451612903225806
62,4,4,2,2,0,4,1,0,0,10,38,0,0,0.16129032258064516
45,4,14,0,2,1,4,1,0,0,40,38,0,0,0.8888888888888888
20,2,12,4,11,3,4,0,0,0,40,38,0,0,2.0
38,2,9,2,6,0,4,1,0,0,48,38,0,0,1.263157894736842
50,3,13,2,0,0,4,1,0,0,40,38,0,0,0.8
40,2,10,2,0,0,2,1,0,0,55,38,1,0,1.375
30,2,9,2,2,0,4,1,0,0,70,38,0,0,2.3333333333333335
52,0,10,5,3,1,4,0,0,0,40,38,0,0,0.7692307692307693
28,4,13,4,9,1,2,1,0,0,50,38,1,0,1.7857142857142858
62,4,9,2,13,0,4,1,0,0,30,38,0,0,0.4838709677419355
31,2,9,0,7,4,4,0,0,0,40,38,0,0,1.2903225806451613
40,2,9,2,3,0,4,1,0,0,40,38,1,0,1.0
53,2,10,2,11,0,4,1,0,0,40,38,1,0,0.7547169811320755
42,2,8,4,4,3,4,1,0,0,40,38,0,0,0.9523809523809523
26,2,10,2,7,0,4,1,0,0,25,38,0,0,0.9615384615384616
51,2,9,2,13,0,4,1,0,0,40,38,1,0,0.7843137254901961
49,2,14,2,9,0,4,1,0,0,50,38,1,0,1.0204081632653061
43,2,9,2,6,0,4,1,0,0,40,38,0,0,0.9302325581395349
42,2,10,0,4,1,4,1,0,0,40,38,0,0,0.9523809523809523
31,2,7,3,11,3,1,0,0,0,40,18,0,0,1.2903225806451613
26,2,9,2,13,0,3,1,0,0,40,38,0,0,1.5384615384615385
50,2,13,5,9,4,1,0,0,0,40,29,0,0,0.8
35,2,9,2,6,0,4,1,0,0,40,38,0,0,1.1428571428571428
37,2,10,4,12,2,4,0,0,0,40,38,0,0,1.0810810810810811
20,2,10,4,11,3,4,1,0,0,16,38,0,0,0.8
31,1,15,2,9,0,4,1,0,0,40,38,1,0,1.2903225806451613
28,2,9,4,2,1,4,1,0,0,35,38,0,0,1.25
46,2,9,2,12,0,2,1,0,0,40,38,1,0,0.8695652173913043
21,2,10,4,9,3,4,0,0,0,8,38,0,0,0.38095238095238093
30,2,13,4,3,1,4,1,0,0,70,38,1,0,2.3333333333333335
66,3,13,2,3,0,4,1,0,0,70,38,0,0,1.0606060606060606
37,3,10,2,11,0,4,1,0,0,60,38,1,0,1.6216216216216217
74,5,4,6,5,1,4,0,0,0,20,38,0,0,0.2702702702702703
46,5,10,2,10,0,2,1,0,0,70,38,1,0,1.5217391304347827
47,3,13,2,3,0,4,1,0,0,50,38,1,0,1.0638297872340425
49,2,13,0,3,4,4,0,0,0,40,38,0,0,0.8163265306122449
53,2,9,0,2,4,2,0,0,0,48,38,0,0,0.9056603773584906
24,2,11,4,6,1,4,1,0,0,40,38,0,0,1.6666666666666667
54,2,9,2,13,0,4,1,0,0,50,38,0,0,0.9259259259259259
32,2,10,4,2,3,4,1,0,0,40,38,0,0,1.25
45,2,10,2,11,0,4,1,0,0,45,38,0,0,1.0
37,5,10,0,7,1,4,1,0,0,65,38,0,0,1.7567567567567568
48,5,14,2,9,0,4,1,0,0,61,38,1,0,1.2708333333333333
25,2,13,4,0,1,4,0,0,0,40,38,0,0,1.6
27,2,10,4,0,4,4,0,0,0,40,38,0,0,1.4814814814814814
69,2,9,6,0,4,4,1,0,0,8,38,0,0,0.11594202898550725
38,2,13,2,11,0,4,1,0,0,52,38,1,0,1.368421052631579
47,2,8,4,0,2,2,0,0,0,40,38,0,0,0.851063829787234
30,4,10,4,0,1,4,0,0,0,60,38,0,0,2.0
27,2,15,4,9,1,4,0,0,0,45,38,0,0,1.6666666666666667
19,2,10,4,11,3,4,1,0,0,35,38,0,0,1.8421052631578947
24,2,7,2,2,0,4,1,0,0,50,38,1,0,2.0833333333333335
32,2,13,4,9,1,4,0,0,0,40,38,0,0,1.25
38,2,9,2,5,0,2,1,0,0,40,38,0,0,1.0526315789473684
19,2,1,4,4,1,4,1,0,0,36,16,0,0,1.894736842105263
28,2,10,4,5,1,4,1,0,0,40,38,0,0,1.4285714285714286
39,1,14,4,9,1,4,0,0,0,55,38,0,0,1.4102564102564104
38,4,10,5,11,1,1,1,0,0,60,23,0,0,1.5789473684210527
42,2,9,2,6,5,4,0,0,0,40,38,1,0,0.9523809523809523
31,2,10,2,0,5,4,0,0,0,40,38,1,0,1.2903225806451613
46,2,5,5,6,1,4,0,0,0,40,20,0,0,0.8695652173913043
53,2,10,6,3,1,4,0,0,0,54,38,0,0,1.0188679245283019
21,2,12,4,5,3,4,1,0,0,15,38,0,0,0.7142857142857143
48,4,9,2,11,0,4,1,0,0,50,38,0,0,1.0416666666666667
30,2,9,2,13,0,4,1,0,0,45,38,0,0,1.5
24,2,9,4,0,2,2,1,0,0,40,22,0,0,1.6666666666666667
32,2,6,4,2,1,4,1,0,0,50,38,0,0,1.5625
30,2,9,0,7,1,4,0,0,0,40,38,0,0,1.3333333333333333
57,5,16,0,9,4,4,0,0,0,50,38,0,0,0.8771929824561403
56,2,4,4,0,1,4,1,0,0,40,38,0,0,0.7142857142857143
27,2,9,4,3,1,2,0,0,0,37,38,0,0,1.3703703703703705
38,2,13,2,6,0,4,1,0,0,40,19,0,0,1.0526315789473684
19,2,9,4,0,3,4,1,0,0,40,38,0,0,2.1052631578947367
61,4,10,2,0,0,4,1,0,0,50,38,1,0,0.819672131147541
49,2,11,0,12,4,4,0,0,0,40,38,0,0,0.8163265306122449
28,2,9,2,2,0,4,1,0,0,38,38,0,0,1.3571428571428572
50,3,14,2,9,0,4,1,0,0,55,38,1,0,1.1
43,2,13,2,2,0,4,1,0,0,84,38,1,0,1.9534883720930232
34,2,9,4,6,4,2,0,0,0,48,38,0,0,1.411764705882353
